20181201,38,哈尔滨,阿城会宁
20181201,56,河池,市疾控中心
20181201,62,来宾,来宾二中
20181201,72,来宾,来冶招待所
20181201,79,崇左,市环保局江州分局
20181201,38,崇左,城南新区
20181201,40,广元,黑石坡
20181201,35,广元,老城
20181201,40,广元,南坝
20181201,44,广元,监测站
20181201,35,遂宁,石溪浩
20181201,16,哈尔滨,南岗学府路
20181201,68,遂宁,市监测站
20181201,49,遂宁,行政中心
20181201,52,遂宁,美宁食品公司
20181201,56,内江,市监测站
20181201,84,内江,东兴区政府
20181201,90,内江,内江二中
20181201,89,内江,内江日报社
20181201,83,乐山,乐山大佛景区
20181201,46,乐山,牛耳桥
20181201,49,乐山,市第三水厂
20181201,25,哈尔滨,太平宏伟公园
20181201,47,乐山,市监测站
20181201,47,眉山,蟆颐观
20181201,31,眉山,气象局
20181201,46,眉山,旭光小区
20181201,0,眉山,市监测站
20181201,0,广安,小平旧居
20181201,32,广安,市委
20181201,29,广安,友谊中学
20181201,54,广安,人工湖
20181201,0,广安,广电花园
20181201,24,哈尔滨,道外承德广场
20181201,51,达州,达州职业技术学院
20181201,47,达州,市环境监测站
20181201,37,达州,凤凰小区
20181201,43,达州,达县机关宾馆
20181201,45,达州,市政中心
20181201,54,雅安,大兴526台
20181201,85,雅安,建安厂
20181201,72,雅安,市政府
20181201,52,雅安,川农大
20181201,44,巴中,南龛公园
20181201,30,哈尔滨,香坊红旗大街
20181201,0,巴中,市环保局
20181201,0,巴中,巴中中学
20181201,0,巴中,市六中
20181201,0,资阳,莲花山
20181201,98,资阳,资阳中学
20181201,97,资阳,四三一厂
20181201,92,资阳,师范校
20181201,102,资阳,区法院
20181201,91,阿坝州,州农科所
20181201,19,阿坝州,州监测站
20181201,36,哈尔滨,动力和平路
20181201,26,阿坝州,马师校
20181201,18,甘孜州,将军桥
20181201,0,甘孜州,水桥子
20181201,21,凉山州,青龙寺
20181201,19,凉山州,邛海宾馆
20181201,18,凉山州,西昌市政府
20181201,24,凉山州,凉山州政府
20181201,21,凉山州,长安
20181201,30,六盘水,窑上
20181201,39,六盘水,黄土坡
20181201,33,哈尔滨,道里建国路
20181201,39,六盘水,水钢
20181201,28,六盘水,民中
20181201,43,六盘水,双水
20181201,39,安顺,虹机厂子校
20181201,0,安顺,市一中
20181201,0,安顺,铁路子校
20181201,0,安顺,龙岩子校
20181201,0,铜仁地区,铜仁卫校
20181201,70,铜仁地区,铜仁七中
20181201,79,毕节,八中
20181201,32,哈尔滨,平房东轻厂
20181201,46,毕节,师专
20181201,48,黔西南州,场坝街
20181201,24,黔西南州,坪东大道
20181201,15,黔东南州,市环境监测站
20181201,79,黔东南州,马坡井小学
20181201,0,黔南州,小围寨
20181201,46,保山,市环保局
20181201,16,保山,市环境监测站
20181201,15,昭通,监测站
20181201,17,昭通,环保局
20181201,23,哈尔滨,呼兰师专
20181201,26,丽江,西南郊
20181201,19,丽江,丽江古城
20181201,14,丽江,市中心
20181201,7,普洱,市环保局
20181201,16,普洱,普洱第二中学
20181201,12,临沧,市环保局
20181201,18,临沧,市气象局
20181201,34,楚雄州,州环境监测站
20181201,22,楚雄州,市经济开发区
20181201,22,红河州,雨过铺
20181201,28,哈尔滨,省农科院
20181201,0,红河州,污水处理厂
20181201,24,红河州,监测站
20181201,23,文山州,州水务局
20181201,35,文山州,市便民服务中心
20181201,40,西双版纳州,景洪市江南
20181201,36,西双版纳州,景洪市江北
20181201,24,大理州,大理市环境监测站
20181201,10,大理州,大理古城
20181201,5,德宏州,德宏州监测站
20181201,29,德宏州,芒市建设局
20181201,0,天津,南口路
20181201,25,上海,十五厂
20181201,31,怒江州,州监测站
20181201,40,怒江州,泸水一中
20181201,29,迪庆州,古城
20181201,0,迪庆州,迪庆州站
20181201,7,昌都地区,昌都监测站
20181201,24,昌都地区,昌都地区昌都坝
20181201,12,山南地区,山南监测站
20181201,10,山南地区,山南人民医院
20181201,21,日喀则地区,日喀则监测站
20181201,16,日喀则地区,日喀则鸿达公司
20181201,32,上海,虹口
20181201,8,那曲地区,那曲监测站
20181201,25,那曲地区,那曲嘉兴医院
20181201,0,阿里地区,阿里监测站
20181201,9,阿里地区,阿里地委
20181201,0,林芝地区,林芝监测站
20181201,8,林芝地区,林芝人民医院
20181201,8,汉中,汉川机床厂子校
20181201,58,汉中,市监测站
20181201,61,汉中,鑫源开发区
20181201,65,汉中,南郑大河坎水厂
20181201,29,上海,徐汇上师大
20181201,64,榆林,红石峡森林公园　
20181201,35,榆林,世纪广场　
20181201,48,榆林,实验中学
20181201,50,榆林,环保监测大楼　
20181201,47,安康,香溪洞
20181201,52,安康,安康市监测站
20181201,87,安康,汉滨区检察院
20181201,77,商洛,监测站
20181201,97,商洛,东龙山气象局
20181201,0,白银,豫源饭店
20181201,31,上海,杨浦四漂
20181201,63,白银,动力公司
20181201,53,天水,仙人崖
20181201,25,天水,进步巷
20181201,42,天水,文化馆
20181201,50,武威,监测站
20181201,36,武威,雷台
20181201,50,张掖,监测站
20181201,36,张掖,科委
20181201,48,平凉,监测站
20181201,31,平凉,博物馆
20181201,32,上海,青浦淀山湖
20181201,42,酒泉,仓门街子站
20181201,69,酒泉,富康家世界子站
20181201,75,庆阳,区环保局
20181201,48,庆阳,粮贸总公司
20181201,52,庆阳,市环保局
20181201,46,定西,监测站（原粮食局）
20181201,48,定西,南峰招待所（原起重机厂）
20181201,48,陇南,汉王镇固水子
20181201,34,陇南,市林业局
20181201,0,临夏州,环保局
20181201,75,上海,静安监测站
20181201,29,临夏州,州委党校
20181201,24,甘南州,监测站
20181201,36,海东地区,平安县
20181201,0,海北州,海晏县西海镇
20181201,13,黄南州,同仁县隆务镇
20181201,23,海南州,共和县恰卜恰镇
20181201,15,果洛州,玛沁县大武镇
20181201,14,玉树州,玉树县结古镇
20181201,12,海西州,德令哈市
20181201,3,吴忠,教育园区
20181201,26,上海,浦东川沙
20181201,42,吴忠,高级中学
20181201,42,吴忠,新区二泵站
20181201,36,中卫,沙坡头消防站
20181201,38,中卫,官桥站
20181201,52,中卫,环保局站
20181201,38,固原,马园
20181201,25,固原,监测站
20181201,27,固原,新区
20181201,22,吐鲁番地区,市环保局
20181201,121,吐鲁番地区,地区环保局
20181201,25,上海,浦东新区监测站
20181201,119,哈密地区,地区监测站
20181201,56,哈密地区,哈密师范学校
20181201,60,昌吉州,天山天池
20181201,0,昌吉州,州监测站
20181201,180,昌吉州,新区政务中心
20181201,46,博州,博乐市西郊区
20181201,20,博州,市环保局
20181201,30,阿克苏地区,电视台
20181201,169,阿克苏地区,艺术中心
20181201,141,克州,市人民政府
20181201,29,上海,浦东张江
20181201,40,喀什地区,巡警大队
20181201,107,喀什地区,吾办
20181201,0,喀什地区,市环境监测站
20181201,96,和田地区,地区站
20181201,48,和田地区,古江巴格乡院内
20181201,83,伊犁哈萨克州,市环保局
20181201,12,伊犁哈萨克州,新政府片区
20181201,8,伊犁哈萨克州,第二水厂
20181201,14,塔城地区,东门外小游园
20181201,7,阿勒泰地区,小东沟
20181201,30,南京,迈皋桥
20181201,5,阿勒泰地区,市站
20181201,5,石河子,艾青诗歌馆
20181201,81,石河子,阳光学校
20181201,78,五家渠,农水大厦
20181201,322,攀枝花,四十中小
20181201,23,厦门,湖里中学
20181201,35,长治,德盛苑
20181201,148,广州,体育西
20181201,58,\N,\N
20181201,83,\N,\N
20181201,136,天津,勤俭路
20181201,103,南京,草场门
20181201,110,\N,\N
20181201,121,\N,\N
20181201,181,\N,\N
20181201,112,\N,\N
20181201,184,\N,\N
20181201,84,\N,\N
20181201,32,\N,\N
20181201,78,\N,\N
20181201,101,\N,\N
20181201,37,\N,\N
20181201,121,南京,山西路
20181201,88,\N,\N
